,valuation coefficient
0,29.598790997470584
1,19.838513756912015
2,25.18134150079953
3,8.995537459716456
4,17.50002340844453
5,17.702281209042525
6,24.309148808971646
7,8.361078818423833
8,29.688336394446928
9,8.966236372318598
10,22.238600446495703
11,17.19379146056277
12,24.594833393206677
13,8.846427859346733
14,185.93178518591301
15,186.98961985220774
16,10.559541135311827
17,16.297139569551895
18,8.362122159790749
19,195.06343483190005
20,9.536759847386975
21,25.460461165750555
22,18.152095039952215
23,22.692369232855114
24,19.295620220638902
25,19.476395481145843
26,11.984377387855947
27,14.555702448327999
28,25.072510232299962
29,8.059554957336296
30,10.248475124651252
31,10.275018222726553
32,14.789514612190171
33,14.808371392584926
34,24.775378038022964
35,8.333894125985536
36,16.45454791377841
37,28.303055468263622
38,186.74223306774397
39,9.717752307216232
