,arrive_time,finish_time,start_time,usage_time
0,0.41696625725249903,8,2,1
1,0.5447450782235463,8,1,2
2,1.0765667993596795,8,3,2
3,1.2482417438060978,8,3,1
4,2.169511603235601,9,4,2
5,2.53634097471396,8,3,3
6,2.5561405560083506,10,3,2
7,3.3197980530117723,10,4,3
8,3.3540784927332923,11,5,2
9,3.51809768539702,10,5,3
10,4.02472509036773,11,5,2
11,4.032562987349198,11,5,3
12,4.132009348161808,10,6,3
13,4.188074285566543,11,6,3
14,4.381414261088741,11,5,3
15,5.180364119992688,11,6,2
16,5.298173621928216,11,7,3
17,5.409368543025281,9,6,1
18,5.788586002261571,10,7,1
19,5.950520642062402,11,6,3
20,5.990059131391165,11,6,1
21,6.225194321960902,10,7,1
22,6.4535509589559386,11,7,2
23,6.713094319392804,11,8,1
24,7.091317507811673,11,8,2
25,7.172758464533194,11,8,2
26,7.173321455555131,11,9,1
27,7.186372365641943,11,9,2
28,7.358821063486902,11,8,2
29,7.364066438114389,11,8,1
30,8.021705624244754,11,9,3
31,8.198581969218413,11,10,2
32,8.212291230578318,11,9,1
33,8.237594325705214,11,10,2
34,8.762676552066274,11,10,2
35,8.928601514360016,11,9,1
36,9.373495346449046,11,11,1
37,9.576472954696683,11,10,1
38,9.902242713734164,11,10,1
39,9.942074384219376,11,10,1
