,arrive_time,finish_time,start_time,usage_time
0,0.383600014459029,6,1,1
1,0.44312786980698404,5,1,1
2,0.4633368405151117,8,2,3
3,0.5438662141740014,6,1,1
4,0.7438926427437476,4,1,2
5,0.7501710495915126,10,2,3
6,0.826280839130481,8,1,2
7,1.0512338841197866,8,3,2
8,1.3584647630266444,8,2,2
9,1.4980113231792935,7,3,2
10,1.7536928190011791,10,2,3
11,2.5780821631153747,5,3,1
12,3.0218674108739565,9,4,1
13,3.024854979125733,6,4,1
14,3.249347764402455,8,5,2
15,3.285855378316774,9,5,2
16,3.5017326622691924,7,4,2
17,3.9780823965315237,10,4,2
18,5.126998105453106,11,7,2
19,5.245962526605522,11,7,3
20,5.427960209957475,11,6,3
21,5.555095892367735,11,7,2
22,5.842668372496872,11,7,1
23,7.042820061836258,11,8,2
24,7.111761222409534,11,9,1
25,7.3132175595564135,11,9,2
26,7.476127630145975,11,9,2
27,7.5935546531318305,11,8,2
28,7.832888442185073,11,9,3
29,8.101375511381658,11,9,1
30,8.159169427107841,11,10,2
31,8.213128465304253,11,10,2
32,8.416198692959473,11,10,2
33,8.441290069882609,11,10,2
34,8.73482734611126,11,9,1
35,8.765569393395127,11,9,1
36,8.806567014955707,11,10,1
37,9.332763028405806,11,10,2
38,9.453232623259751,11,11,1
39,9.578220587807666,11,11,1
