data_link, bandwidth_capacity
"(1, 2)",4.792356162388253
"(3, 2)",4.792356162388253
"(8, 2)",4.792356162388253
"(4, 10)",4.792356162388253
"(7, 1)",4.792356162388253
"(3, 0)",4.792356162388253
"(2, 8)",4.792356162388253
"(9, 3)",4.792356162388253
"(6, 0)",4.792356162388253
"(2, 1)",4.792356162388253
"(3, 9)",4.792356162388253
"(0, 5)",4.792356162388253
"(1, 4)",4.792356162388253
"(5, 4)",4.792356162388253
"(3, 4)",4.792356162388253
"(2, 5)",4.792356162388253
"(1, 0)",4.792356162388253
"(10, 4)",4.792356162388253
"(0, 1)",4.792356162388253
"(0, 3)",4.792356162388253
"(11, 5)",4.792356162388253
"(4, 1)",4.792356162388253
"(4, 3)",4.792356162388253
"(5, 11)",4.792356162388253
"(0, 6)",4.792356162388253
"(5, 0)",4.792356162388253
"(1, 7)",4.792356162388253
"(4, 5)",4.792356162388253
"(2, 3)",4.792356162388253
"(5, 2)",4.792356162388253
