,arrive_time,finish_time,start_time,usage_time
0,0.022452368201169026,6,1,1
1,0.6368956975025597,4,2,1
2,0.7019828623994839,9,1,3
3,0.8373992389638218,5,2,2
4,1.0568683531908452,6,3,2
5,1.104694723853159,6,3,1
6,1.6593757833201583,8,3,2
7,1.731619728199083,9,3,2
8,1.7322200147818834,10,3,3
9,2.413703222751403,9,4,2
10,2.4887771881659537,10,3,3
11,2.968345786700355,8,3,2
12,3.258528803679852,10,5,1
13,3.280036008079735,6,4,1
14,3.3350629247900097,9,5,2
15,3.415530541569666,9,4,1
16,3.703891334107734,9,4,2
17,4.511159094092423,11,6,3
18,4.811718455969643,11,6,1
19,5.1122549063346145,11,7,1
20,5.254837281126137,10,6,1
21,5.35640044021754,10,6,1
22,5.361085251544213,11,6,3
23,5.363547872391258,11,7,3
24,5.384752520010743,11,6,3
25,5.484370421710541,11,6,1
26,5.761860106156633,9,6,1
27,5.770576002224184,8,6,1
28,5.889284047810987,11,7,1
29,5.901139873105884,11,6,3
30,6.309671220081095,11,8,1
31,6.6664742708191715,11,7,1
32,6.863305835635134,11,8,1
33,7.7812372696724905,11,9,3
34,7.951706045541933,11,9,2
35,7.97897801885386,11,9,3
36,8.187966368332319,11,9,3
37,8.593557450886472,11,10,2
38,8.836196063287595,11,9,1
39,8.974140359440826,11,10,2
