,valuation coefficient
0,18.205077522607848
1,191.92923335133082
2,8.466529560464842
3,12.49625298460413
4,10.608139381352013
5,26.19185191493374
6,27.127230173920736
7,10.430837056894731
8,27.746416471023085
9,26.473459764582543
10,16.282656950378325
11,29.405492005139
12,24.413039028220183
13,23.750290225461843
14,16.254627728005183
15,24.74415020011573
16,13.723546477243117
17,12.41836491711397
18,184.04417174556437
19,29.941604294176624
20,26.289060261018026
21,18.506747635750735
22,19.938816409356157
23,27.62114469137958
24,20.583246943778256
25,28.73253236293653
26,23.021788091625705
27,25.28299711332633
28,26.260975510438282
29,24.449647632324076
30,15.08890495174283
31,23.21272704148781
32,29.11712130576115
33,26.69394847481241
34,198.02228718405857
35,14.056774165023178
36,12.967043623493229
37,8.854100326503485
38,9.68975967973225
39,183.40175441273013
