data_link, bandwidth_capacity
"(1, 2)",4.129138231992862
"(3, 2)",4.129138231992862
"(8, 2)",4.129138231992862
"(4, 10)",4.129138231992862
"(7, 1)",4.129138231992862
"(3, 0)",4.129138231992862
"(2, 8)",4.129138231992862
"(9, 3)",4.129138231992862
"(6, 0)",4.129138231992862
"(2, 1)",4.129138231992862
"(3, 9)",4.129138231992862
"(0, 5)",4.129138231992862
"(1, 4)",4.129138231992862
"(5, 4)",4.129138231992862
"(3, 4)",4.129138231992862
"(2, 5)",4.129138231992862
"(1, 0)",4.129138231992862
"(10, 4)",4.129138231992862
"(0, 1)",4.129138231992862
"(0, 3)",4.129138231992862
"(11, 5)",4.129138231992862
"(4, 1)",4.129138231992862
"(4, 3)",4.129138231992862
"(5, 11)",4.129138231992862
"(0, 6)",4.129138231992862
"(5, 0)",4.129138231992862
"(1, 7)",4.129138231992862
"(4, 5)",4.129138231992862
"(2, 3)",4.129138231992862
"(5, 2)",4.129138231992862
