,valuation coefficient
0,25.446154034650327
1,11.21162232257527
2,17.092376829698495
3,20.246746323294406
4,15.90738494301077
5,16.84787695447514
6,9.276309580319364
7,186.4928417269762
8,16.99542662574345
9,9.119217140122212
10,11.94433701124923
11,27.201290264129558
12,8.21158183161008
13,29.261885702561887
14,12.657862293290725
15,17.337962770526833
16,16.41015917385237
17,190.36824368659072
18,28.170592361687277
19,29.322383154506948
20,18.92140102963679
21,11.98432952243603
22,8.1130514844227
23,12.017551569657172
24,18.821019942516457
25,15.290922181365852
26,25.886769101411407
27,14.414651067718523
28,10.289530361185818
29,21.833598561879803
30,193.05331633754005
31,22.16214418879241
32,183.1619603272682
33,8.57256083921979
34,11.040100148476869
35,12.880090594684344
36,28.84795292714716
37,8.018343749545618
38,15.367582006453873
39,24.19975181763084
