,valuation coefficient
0,182.21832476040643
1,198.55121660494996
2,9.55546115818943
3,22.721206126728788
4,14.069578475776161
5,22.408673651961756
6,9.148499276995361
7,13.892468906891716
8,11.691498688635379
9,27.810652124230657
10,19.744726806062705
11,27.57406577332386
12,10.969556892375397
13,19.309116876673023
14,14.761400993461308
15,17.212576226530633
16,13.099733800767702
17,20.967287758410208
18,8.929234609390498
19,25.83472149556771
20,181.95148285406083
21,19.91686473884002
22,18.710842016996338
23,28.01859870809145
24,11.348319142538525
25,22.11539190337844
26,28.506605596744635
27,23.762898132794348
28,23.782274410883367
29,24.87034861872803
30,21.308567832860007
31,13.879872312207041
32,26.597368829521397
33,19.901733341875634
34,28.041645651985725
35,182.50234083363551
36,10.887945041553301
37,21.08977277980678
38,27.614163857911844
39,23.39612012601962
