data_link, bandwidth_capacity
"(1, 2)",5.220254211268277
"(3, 2)",5.220254211268277
"(8, 2)",5.220254211268277
"(4, 10)",5.220254211268277
"(7, 1)",5.220254211268277
"(3, 0)",5.220254211268277
"(2, 8)",5.220254211268277
"(9, 3)",5.220254211268277
"(6, 0)",5.220254211268277
"(2, 1)",5.220254211268277
"(3, 9)",5.220254211268277
"(0, 5)",5.220254211268277
"(1, 4)",5.220254211268277
"(5, 4)",5.220254211268277
"(3, 4)",5.220254211268277
"(2, 5)",5.220254211268277
"(1, 0)",5.220254211268277
"(10, 4)",5.220254211268277
"(0, 1)",5.220254211268277
"(0, 3)",5.220254211268277
"(11, 5)",5.220254211268277
"(4, 1)",5.220254211268277
"(4, 3)",5.220254211268277
"(5, 11)",5.220254211268277
"(0, 6)",5.220254211268277
"(5, 0)",5.220254211268277
"(1, 7)",5.220254211268277
"(4, 5)",5.220254211268277
"(2, 3)",5.220254211268277
"(5, 2)",5.220254211268277
