data_link, bandwidth_capacity
"(1, 2)",5.771351715990057
"(3, 2)",5.771351715990057
"(8, 2)",5.771351715990057
"(4, 10)",5.771351715990057
"(7, 1)",5.771351715990057
"(3, 0)",5.771351715990057
"(2, 8)",5.771351715990057
"(9, 3)",5.771351715990057
"(6, 0)",5.771351715990057
"(2, 1)",5.771351715990057
"(3, 9)",5.771351715990057
"(0, 5)",5.771351715990057
"(1, 4)",5.771351715990057
"(5, 4)",5.771351715990057
"(3, 4)",5.771351715990057
"(2, 5)",5.771351715990057
"(1, 0)",5.771351715990057
"(10, 4)",5.771351715990057
"(0, 1)",5.771351715990057
"(0, 3)",5.771351715990057
"(11, 5)",5.771351715990057
"(4, 1)",5.771351715990057
"(4, 3)",5.771351715990057
"(5, 11)",5.771351715990057
"(0, 6)",5.771351715990057
"(5, 0)",5.771351715990057
"(1, 7)",5.771351715990057
"(4, 5)",5.771351715990057
"(2, 3)",5.771351715990057
"(5, 2)",5.771351715990057
