data_link, bandwidth_capacity
"(1, 2)",4.50817363293947
"(3, 2)",4.50817363293947
"(8, 2)",4.50817363293947
"(4, 10)",4.50817363293947
"(7, 1)",4.50817363293947
"(3, 0)",4.50817363293947
"(2, 8)",4.50817363293947
"(9, 3)",4.50817363293947
"(6, 0)",4.50817363293947
"(2, 1)",4.50817363293947
"(3, 9)",4.50817363293947
"(0, 5)",4.50817363293947
"(1, 4)",4.50817363293947
"(5, 4)",4.50817363293947
"(3, 4)",4.50817363293947
"(2, 5)",4.50817363293947
"(1, 0)",4.50817363293947
"(10, 4)",4.50817363293947
"(0, 1)",4.50817363293947
"(0, 3)",4.50817363293947
"(11, 5)",4.50817363293947
"(4, 1)",4.50817363293947
"(4, 3)",4.50817363293947
"(5, 11)",4.50817363293947
"(0, 6)",4.50817363293947
"(5, 0)",4.50817363293947
"(1, 7)",4.50817363293947
"(4, 5)",4.50817363293947
"(2, 3)",4.50817363293947
"(5, 2)",4.50817363293947
