data_link, bandwidth_capacity
"(1, 2)",5.23499440681938
"(3, 2)",5.23499440681938
"(8, 2)",5.23499440681938
"(4, 10)",5.23499440681938
"(7, 1)",5.23499440681938
"(3, 0)",5.23499440681938
"(2, 8)",5.23499440681938
"(9, 3)",5.23499440681938
"(6, 0)",5.23499440681938
"(2, 1)",5.23499440681938
"(3, 9)",5.23499440681938
"(0, 5)",5.23499440681938
"(1, 4)",5.23499440681938
"(5, 4)",5.23499440681938
"(3, 4)",5.23499440681938
"(2, 5)",5.23499440681938
"(1, 0)",5.23499440681938
"(10, 4)",5.23499440681938
"(0, 1)",5.23499440681938
"(0, 3)",5.23499440681938
"(11, 5)",5.23499440681938
"(4, 1)",5.23499440681938
"(4, 3)",5.23499440681938
"(5, 11)",5.23499440681938
"(0, 6)",5.23499440681938
"(5, 0)",5.23499440681938
"(1, 7)",5.23499440681938
"(4, 5)",5.23499440681938
"(2, 3)",5.23499440681938
"(5, 2)",5.23499440681938
