,valuation coefficient
0,19.965995916935746
1,12.18176636915624
2,15.00109171513855
3,10.96990169352928
4,12.630983407900999
5,24.91438832046086
6,24.97001187297961
7,14.008105891337976
8,21.721604524724015
9,10.429049527357199
10,9.579525850882028
11,27.869948590645084
12,185.337779671185
13,183.73092490703868
14,17.37598566337109
15,18.13303721187889
16,12.111021624247817
17,17.969824840489174
18,20.762769976852535
19,27.053502782562045
20,199.38528219812656
21,12.55313700470872
22,25.88717739449939
23,20.142816032241548
24,9.725167707394837
25,11.071530830954387
26,9.532943363538472
27,22.348556442510084
28,29.142322444304522
29,25.331648230227653
30,14.878891752359086
31,197.60477067377616
32,16.677516992509545
33,9.39073442029966
34,18.280091511232506
35,29.96398500726694
36,14.541892123352444
37,8.220126777568833
38,18.74875302514415
39,23.66750296796857
