,arrive_time,finish_time,start_time,usage_time
0,0.039482663279144514,6,2,3
1,0.207519493594015,4,1,2
2,0.46896319389249763,5,2,2
3,0.8833981417401027,4,2,1
4,0.9045934927090737,5,1,2
5,1.1398436186354977,5,2,2
6,1.4217004760152696,8,3,3
7,1.6911083656253545,8,2,3
8,1.9806286475962398,10,3,3
9,2.2479664553084766,7,3,1
10,2.9187606817063316,7,3,3
11,3.0070005663620334,11,4,3
12,3.1923608898854527,10,4,2
13,3.733407600514692,11,5,3
14,4.340139933332937,11,6,3
15,4.418331744229961,10,6,1
16,4.9850701230259045,11,5,2
17,5.121922633857766,11,7,2
18,5.131382425543909,11,7,2
19,5.216471523936342,11,7,2
20,5.425443680112613,11,6,1
21,6.010389534045444,11,7,3
22,6.1252606682938815,10,8,1
23,6.177669784693172,11,8,3
24,6.262871483113925,11,7,3
25,6.336482349262754,11,8,2
26,6.503971819314672,11,8,3
27,6.741336150663453,9,7,1
28,6.853598183677972,11,7,1
29,7.145757833976906,11,9,2
30,7.217553174317995,11,8,3
31,7.488038825386118,11,9,3
32,7.605307121989587,11,8,2
33,7.71320643266746,10,8,1
34,8.052231968327465,11,10,2
35,8.126209616521136,11,9,3
36,8.286813263076766,11,9,2
37,9.086488808086683,11,10,2
38,9.177741225129434,11,10,1
39,9.533933461949365,11,11,1
