data_link, bandwidth_capacity
"(1, 2)",5.159980601678804
"(3, 2)",5.159980601678804
"(8, 2)",5.159980601678804
"(4, 10)",5.159980601678804
"(7, 1)",5.159980601678804
"(3, 0)",5.159980601678804
"(2, 8)",5.159980601678804
"(9, 3)",5.159980601678804
"(6, 0)",5.159980601678804
"(2, 1)",5.159980601678804
"(3, 9)",5.159980601678804
"(0, 5)",5.159980601678804
"(1, 4)",5.159980601678804
"(5, 4)",5.159980601678804
"(3, 4)",5.159980601678804
"(2, 5)",5.159980601678804
"(1, 0)",5.159980601678804
"(10, 4)",5.159980601678804
"(0, 1)",5.159980601678804
"(0, 3)",5.159980601678804
"(11, 5)",5.159980601678804
"(4, 1)",5.159980601678804
"(4, 3)",5.159980601678804
"(5, 11)",5.159980601678804
"(0, 6)",5.159980601678804
"(5, 0)",5.159980601678804
"(1, 7)",5.159980601678804
"(4, 5)",5.159980601678804
"(2, 3)",5.159980601678804
"(5, 2)",5.159980601678804
