,arrive_time,finish_time,start_time,usage_time
0,0.0347977829643098,4,1,2
1,0.2515940564026675,6,1,1
2,0.4529232415380169,8,1,2
3,0.5072094586816278,6,1,1
4,1.651154988264183,7,3,3
5,2.218223178932419,8,4,2
6,2.675969871750523,11,4,3
7,2.7352797956044093,9,3,1
8,3.234248482405093,10,4,3
9,3.478639079648842,9,5,3
10,3.5497791593550634,6,4,1
11,3.6043129309136948,9,5,2
12,3.746469576665578,11,5,1
13,4.67713680773569,8,5,1
14,4.6841449860391515,9,6,1
15,4.858762421565662,10,6,2
16,4.873189280803642,9,5,2
17,5.007993385608921,11,6,2
18,5.37304047162814,11,7,1
19,5.559730659411385,11,7,2
20,5.943947853154658,11,7,3
21,6.415475117099623,11,8,2
22,6.605815987386917,11,7,1
23,6.814324364035893,11,8,3
24,6.8177541943921405,11,7,3
25,6.872990276340221,11,7,3
26,7.199482639562975,11,8,3
27,7.234666902523394,11,9,1
28,7.435230772580065,11,8,2
29,7.914876603717134,11,8,3
30,8.082855948564735,11,9,2
31,8.246007888799472,11,10,1
32,8.319699655173523,11,10,2
33,8.325961397723196,11,9,2
34,8.361841101333068,11,9,1
35,8.485310382989041,11,10,2
36,8.983790484749182,11,9,2
37,9.664313165111203,11,11,1
38,9.672437754740681,11,11,1
39,9.72185353123832,11,10,2
