,valuation coefficient
0,23.770887233957456
1,27.503128291377546
2,11.85119140162222
3,8.0112937646779
4,198.16263904748112
5,12.85092763213046
6,8.72853843963465
7,29.285159836678417
8,13.288164254575307
9,24.937336171651125
10,21.501737081642943
11,18.033450687245026
12,15.531099706673333
13,12.17289037776093
14,17.9772733631089
15,190.18303826328162
16,8.833623518485357
17,29.07736413035591
18,18.158990725969616
19,188.04169027074119
20,13.613885398283928
21,17.3872783301303
22,21.96509966562249
23,18.317180373746808
24,13.20095442832961
25,25.97850517593385
26,29.33565294519559
27,192.95417993108092
28,22.426501821458807
29,18.175498492153018
30,27.407683301785074
31,14.401444540121886
32,10.04366497228741
33,14.503348817439134
34,17.637395073856595
35,21.327824319606385
36,20.91808685437333
37,11.168305955007774
38,24.480792708484156
39,9.76248562703418
