data_link, bandwidth_capacity
"(1, 2)",4.820834172960564
"(3, 2)",4.820834172960564
"(8, 2)",4.820834172960564
"(4, 10)",4.820834172960564
"(7, 1)",4.820834172960564
"(3, 0)",4.820834172960564
"(2, 8)",4.820834172960564
"(9, 3)",4.820834172960564
"(6, 0)",4.820834172960564
"(2, 1)",4.820834172960564
"(3, 9)",4.820834172960564
"(0, 5)",4.820834172960564
"(1, 4)",4.820834172960564
"(5, 4)",4.820834172960564
"(3, 4)",4.820834172960564
"(2, 5)",4.820834172960564
"(1, 0)",4.820834172960564
"(10, 4)",4.820834172960564
"(0, 1)",4.820834172960564
"(0, 3)",4.820834172960564
"(11, 5)",4.820834172960564
"(4, 1)",4.820834172960564
"(4, 3)",4.820834172960564
"(5, 11)",4.820834172960564
"(0, 6)",4.820834172960564
"(5, 0)",4.820834172960564
"(1, 7)",4.820834172960564
"(4, 5)",4.820834172960564
"(2, 3)",4.820834172960564
"(5, 2)",4.820834172960564
