data_link, bandwidth_capacity
"(1, 2)",5.346640113323407
"(3, 2)",5.346640113323407
"(8, 2)",5.346640113323407
"(4, 10)",5.346640113323407
"(7, 1)",5.346640113323407
"(3, 0)",5.346640113323407
"(2, 8)",5.346640113323407
"(9, 3)",5.346640113323407
"(6, 0)",5.346640113323407
"(2, 1)",5.346640113323407
"(3, 9)",5.346640113323407
"(0, 5)",5.346640113323407
"(1, 4)",5.346640113323407
"(5, 4)",5.346640113323407
"(3, 4)",5.346640113323407
"(2, 5)",5.346640113323407
"(1, 0)",5.346640113323407
"(10, 4)",5.346640113323407
"(0, 1)",5.346640113323407
"(0, 3)",5.346640113323407
"(11, 5)",5.346640113323407
"(4, 1)",5.346640113323407
"(4, 3)",5.346640113323407
"(5, 11)",5.346640113323407
"(0, 6)",5.346640113323407
"(5, 0)",5.346640113323407
"(1, 7)",5.346640113323407
"(4, 5)",5.346640113323407
"(2, 3)",5.346640113323407
"(5, 2)",5.346640113323407
