data_link, bandwidth_capacity
"(1, 2)",4.351371103752003
"(3, 2)",4.351371103752003
"(8, 2)",4.351371103752003
"(4, 10)",4.351371103752003
"(7, 1)",4.351371103752003
"(3, 0)",4.351371103752003
"(2, 8)",4.351371103752003
"(9, 3)",4.351371103752003
"(6, 0)",4.351371103752003
"(2, 1)",4.351371103752003
"(3, 9)",4.351371103752003
"(0, 5)",4.351371103752003
"(1, 4)",4.351371103752003
"(5, 4)",4.351371103752003
"(3, 4)",4.351371103752003
"(2, 5)",4.351371103752003
"(1, 0)",4.351371103752003
"(10, 4)",4.351371103752003
"(0, 1)",4.351371103752003
"(0, 3)",4.351371103752003
"(11, 5)",4.351371103752003
"(4, 1)",4.351371103752003
"(4, 3)",4.351371103752003
"(5, 11)",4.351371103752003
"(0, 6)",4.351371103752003
"(5, 0)",4.351371103752003
"(1, 7)",4.351371103752003
"(4, 5)",4.351371103752003
"(2, 3)",4.351371103752003
"(5, 2)",4.351371103752003
