,valuation coefficient
0,13.310414503647328
1,16.366842804702955
2,27.86648126016842
3,9.035624926964061
4,14.050684195608524
5,9.593279480179525
6,27.133817987791204
7,194.4539223113582
8,25.564640469691607
9,27.922841403801026
10,10.155112199947107
11,16.09471438538874
12,29.78122977006453
13,28.453484798154072
14,16.240674973369483
15,11.86702726325287
16,27.238149570810013
17,24.968369674049868
18,23.954855966402654
19,25.463527434089805
20,24.176452359328422
21,28.862692832888637
22,19.823709894240775
23,25.912307615549224
24,11.29566769339325
25,187.5259670393483
26,16.882045102249304
27,20.952364152438648
28,13.347370172533337
29,29.499632314637758
30,189.2449534384929
31,12.926230498284585
32,23.587610216040567
33,23.52504704305844
34,8.764443140942486
35,12.412271617770141
36,8.956115747143954
37,9.014748788698975
38,26.99666143455043
39,189.96361127227544
