,valuation coefficient
0,9.636985291050625
1,25.79051401842069
2,18.98274521084096
3,10.875072787079244
4,11.914215074594825
5,26.033005030209264
6,25.09170919699156
7,18.348345254815264
8,10.95837946575649
9,181.59049927706653
10,28.335263653505947
11,17.379248332768242
12,22.618486225513777
13,16.135254517637705
14,13.400365167857341
15,16.95460814027024
16,26.303804621610933
17,8.621141211104339
18,14.777998208120644
19,13.460011380328268
20,26.39807123734688
21,10.89240862161726
22,188.84834325586505
23,22.47907864665431
24,8.545122540962623
25,18.090855714624535
26,24.285068181853056
27,15.37568111163445
28,9.020801463272935
29,19.49980944839651
30,195.42481216849524
31,23.79302892366578
32,14.005987489682738
33,26.831641859595408
34,20.445235729097487
35,29.898326970232578
36,27.340720530870474
37,195.93594434175083
38,22.0776078552438
39,15.798934159675174
