,arrive_time,finish_time,start_time,usage_time
0,0.10581535878642967,5,1,1
1,0.11585544879635146,6,2,1
2,0.1932667858371151,7,1,1
3,0.3992926703581834,8,1,3
4,0.804330886428396,11,2,3
5,1.2339337068010403,7,2,1
6,1.315400707837181,11,3,3
7,1.7036560099371212,11,2,3
8,1.8694581634187801,9,2,2
9,1.9401719135517936,7,2,1
10,2.042520327095523,10,4,3
11,2.2058485480455223,9,4,2
12,2.866205065617271,11,3,2
13,2.9301825208763397,11,4,2
14,3.0087333004661874,11,5,3
15,3.2318267696821943,8,5,1
16,3.3739690463862337,9,4,1
17,3.5628707978570597,9,5,1
18,3.7941491552459663,10,4,2
19,3.982539588987647,11,5,3
20,4.468726868977909,11,5,2
21,5.00329836557292,11,7,1
22,5.020855466379594,11,7,2
23,5.172277915712923,11,7,1
24,5.471910404973226,11,6,1
25,5.669708009692133,11,7,3
26,5.814337517364514,11,6,2
27,6.356769390590607,11,7,1
28,6.360625397291764,11,7,3
29,6.519373116474223,10,7,1
30,6.65749570288309,11,8,3
31,6.92401276404086,11,8,1
32,7.113163802370867,11,8,1
33,8.391908594191547,11,10,2
34,8.744415605726912,11,9,3
35,9.593858922672084,11,10,1
36,9.760528685772734,11,11,1
37,9.879297610381936,11,10,2
38,9.880133957070962,11,10,1
39,9.924592256795675,11,11,1
