data_link, bandwidth_capacity
"(1, 2)",5.428494451393063
"(3, 2)",5.428494451393063
"(8, 2)",5.428494451393063
"(4, 10)",5.428494451393063
"(7, 1)",5.428494451393063
"(3, 0)",5.428494451393063
"(2, 8)",5.428494451393063
"(9, 3)",5.428494451393063
"(6, 0)",5.428494451393063
"(2, 1)",5.428494451393063
"(3, 9)",5.428494451393063
"(0, 5)",5.428494451393063
"(1, 4)",5.428494451393063
"(5, 4)",5.428494451393063
"(3, 4)",5.428494451393063
"(2, 5)",5.428494451393063
"(1, 0)",5.428494451393063
"(10, 4)",5.428494451393063
"(0, 1)",5.428494451393063
"(0, 3)",5.428494451393063
"(11, 5)",5.428494451393063
"(4, 1)",5.428494451393063
"(4, 3)",5.428494451393063
"(5, 11)",5.428494451393063
"(0, 6)",5.428494451393063
"(5, 0)",5.428494451393063
"(1, 7)",5.428494451393063
"(4, 5)",5.428494451393063
"(2, 3)",5.428494451393063
"(5, 2)",5.428494451393063
