,valuation coefficient
0,20.592899341651407
1,13.130810646453357
2,19.952921172122085
3,15.028478840538787
4,15.009451524498873
5,17.47610822530718
6,15.344314681321269
7,22.50847098449796
8,17.097121679923056
9,24.33302688988946
10,13.74969073731905
11,28.584646113579605
12,15.974577695012245
13,11.967681964332716
14,15.572492857705463
15,11.869755701286735
16,15.33834556875711
17,196.1098408057218
18,11.177456219617364
19,24.43774191914682
20,27.91959100504909
21,16.20023474844202
22,185.3824981590655
23,14.946151412381196
24,28.44735992094323
25,16.682883441464455
26,21.944737745920442
27,28.04877229359316
28,16.25601015014066
29,18.10937678942445
30,195.99011467443216
31,19.58892855684156
32,15.098908728315777
33,182.3855304676943
34,28.489821017174133
35,12.664110901628614
36,25.55418880680245
37,28.772712257303663
38,16.340528268614904
39,12.538335788168197
