data_link, bandwidth_capacity
"(1, 2)",5.262342187849456
"(3, 2)",5.262342187849456
"(8, 2)",5.262342187849456
"(4, 10)",5.262342187849456
"(7, 1)",5.262342187849456
"(3, 0)",5.262342187849456
"(2, 8)",5.262342187849456
"(9, 3)",5.262342187849456
"(6, 0)",5.262342187849456
"(2, 1)",5.262342187849456
"(3, 9)",5.262342187849456
"(0, 5)",5.262342187849456
"(1, 4)",5.262342187849456
"(5, 4)",5.262342187849456
"(3, 4)",5.262342187849456
"(2, 5)",5.262342187849456
"(1, 0)",5.262342187849456
"(10, 4)",5.262342187849456
"(0, 1)",5.262342187849456
"(0, 3)",5.262342187849456
"(11, 5)",5.262342187849456
"(4, 1)",5.262342187849456
"(4, 3)",5.262342187849456
"(5, 11)",5.262342187849456
"(0, 6)",5.262342187849456
"(5, 0)",5.262342187849456
"(1, 7)",5.262342187849456
"(4, 5)",5.262342187849456
"(2, 3)",5.262342187849456
"(5, 2)",5.262342187849456
