,valuation coefficient
0,21.248837908308445
1,21.66192219519396
2,15.928690406725305
3,185.2880679794894
4,21.47005126629133
5,8.619406145932768
6,19.418873220509365
7,27.382585166054124
8,15.287979013136873
9,15.917601300073075
10,9.541594995504443
11,12.028859322450689
12,20.931736508496442
13,24.934711761121648
14,21.136746379286137
15,15.07332360092358
16,20.65210012115165
17,9.598510316492597
18,9.165931965729639
19,28.284705739476127
20,10.56077330426694
21,26.091975933351144
22,18.02225329770522
23,28.2932320088618
24,27.137951913185656
25,15.712012100773306
26,22.45656816267521
27,23.271475654214683
28,8.673997203381244
29,182.2996789004016
30,16.02573581448995
31,26.086363231186333
32,20.81206388941814
33,28.894349818914765
34,21.725520598765435
35,18.579135702998688
36,180.48170663394694
37,13.22932229754705
38,182.77971525971952
39,11.388949478504296
