,CPU,RAM,disk
0,1.838615447848333,1.5342588744512193,2.14578944483572
1,2.766570127191852,0.9082054716358993,0.9065823429822781
2,2.326396595781888,1.561374905054975,1.3060304352212389
3,2.1599980399623604,0.8349949506496488,0.45470104877560946
4,0.44456784168442154,2.403732773964565,0.5297859673825522
5,1.496945266726383,0.12159356026310364,0.5399500440916825
6,1.3221368347834528,1.2794271477953734,0.36226656982578154
7,2.063322569647792,0.29305747608845323,2.354029267984199
8,2.8844404458086257,1.1183645294587203,0.9004089309994874
9,0.4451646543169612,0.7550497029153815,0.14690532243810983
10,1.781605034371316,0.6173366570608863,0.8449656397950333
11,0.37439526212241714,1.0126941655327788,1.3357092519660827
12,1.648693172361254,1.2002124807774819,1.1111206718426827
13,1.8316912757058281,1.576431993288399,0.9276645757716304
14,1.7335118018697853,2.511201389978916,2.05711542027343
15,0.6955399875824142,0.02213320115501105,1.064256014000701
16,0.6255545784269789,1.74165093525265,2.95454630846969
17,0.3780933617955903,1.39935202908139,0.5854529971946536
18,1.9230467703189371,1.8467842517179438,0.16923776733590656
19,3.2982797471430487,0.35967533803503626,0.2897695994007232
20,2.440021409493939,1.2016746796800204,0.17075234925255123
21,1.3975347541313856,1.6405672583972888,2.666895162169276
22,1.0839155550579993,0.8811967474030504,1.8063959483556034
23,1.3211588794974383,0.8264170401787375,0.5933200694101266
24,3.171684815667935,1.243044080637536,3.5218996007320515
25,1.2187764109330677,0.23621344977457392,0.9322482210512031
26,0.45890227974454645,0.3221343360065506,0.13087913003145146
27,1.6059873509741807,1.2156271724858423,1.0199354626770882
28,0.2432772638876144,0.984255007713928,0.46856631281233996
29,2.4883067613630194,1.5552505004616322,0.7388885867852368
30,2.046476557665883,0.7915133117275281,0.9522939375834125
31,0.40788982861521816,0.9683392125416471,1.084399863047825
32,1.4647998235695012,1.256821210119094,0.36243994120682044
33,0.40083236323863447,2.698345756403991,1.1708672576423398
34,1.4710488877349057,1.3898717441983546,2.544445981111588
35,1.7914223375028828,0.48528358796097537,1.6563295598751737
36,1.7192904766832253,1.4860828106687425,1.138517137313242
37,0.44056915023629983,0.7399666251490169,0.247029601370083
38,1.1895407445180288,2.8718312796711993,3.0317618845592924
39,0.4871403402944856,2.238415051497676,0.6865573449402262
