data_link, bandwidth_capacity
"(1, 2)",7.485410655532092
"(3, 2)",7.485410655532092
"(8, 2)",7.485410655532092
"(4, 10)",7.485410655532092
"(7, 1)",7.485410655532092
"(3, 0)",7.485410655532092
"(2, 8)",7.485410655532092
"(9, 3)",7.485410655532092
"(6, 0)",7.485410655532092
"(2, 1)",7.485410655532092
"(3, 9)",7.485410655532092
"(0, 5)",7.485410655532092
"(1, 4)",7.485410655532092
"(5, 4)",7.485410655532092
"(3, 4)",7.485410655532092
"(2, 5)",7.485410655532092
"(1, 0)",7.485410655532092
"(10, 4)",7.485410655532092
"(0, 1)",7.485410655532092
"(0, 3)",7.485410655532092
"(11, 5)",7.485410655532092
"(4, 1)",7.485410655532092
"(4, 3)",7.485410655532092
"(5, 11)",7.485410655532092
"(0, 6)",7.485410655532092
"(5, 0)",7.485410655532092
"(1, 7)",7.485410655532092
"(4, 5)",7.485410655532092
"(2, 3)",7.485410655532092
"(5, 2)",7.485410655532092
