data_link, bandwidth_capacity
"(1, 2)",6.594325889154598
"(3, 2)",6.594325889154598
"(8, 2)",6.594325889154598
"(4, 10)",6.594325889154598
"(7, 1)",6.594325889154598
"(3, 0)",6.594325889154598
"(2, 8)",6.594325889154598
"(9, 3)",6.594325889154598
"(6, 0)",6.594325889154598
"(2, 1)",6.594325889154598
"(3, 9)",6.594325889154598
"(0, 5)",6.594325889154598
"(1, 4)",6.594325889154598
"(5, 4)",6.594325889154598
"(3, 4)",6.594325889154598
"(2, 5)",6.594325889154598
"(1, 0)",6.594325889154598
"(10, 4)",6.594325889154598
"(0, 1)",6.594325889154598
"(0, 3)",6.594325889154598
"(11, 5)",6.594325889154598
"(4, 1)",6.594325889154598
"(4, 3)",6.594325889154598
"(5, 11)",6.594325889154598
"(0, 6)",6.594325889154598
"(5, 0)",6.594325889154598
"(1, 7)",6.594325889154598
"(4, 5)",6.594325889154598
"(2, 3)",6.594325889154598
"(5, 2)",6.594325889154598
