,arrive_time,finish_time,start_time,usage_time
0,0.7845846590173589,7,2,1
1,0.9325747955255803,9,2,1
2,1.1243459611833229,10,2,3
3,1.680035025525124,10,2,3
4,2.501961413054512,11,4,2
5,2.691730611465595,11,3,3
6,3.415058103907107,9,4,1
7,3.780454577124386,9,4,1
8,4.155804960593626,11,5,2
9,4.166976581649377,11,6,2
10,4.2923116581978595,11,6,2
11,4.411661830280906,11,6,2
12,4.458809446354969,11,6,3
13,4.906270161715538,11,6,1
14,5.0855099427499395,11,6,1
15,5.141873697137692,11,7,1
16,5.180547498759322,11,6,3
17,5.222484132769264,11,6,3
18,5.248064322651146,11,6,2
19,5.827325112644366,11,6,1
20,6.064038246432691,11,8,3
21,6.099476216969516,11,8,1
22,6.507291903861514,11,7,3
23,6.694903111769235,11,7,1
24,6.728287493584188,11,7,3
25,6.776675481345345,11,8,3
26,7.0921503331711255,11,9,1
27,7.267257930743238,11,9,3
28,7.283750136806227,11,8,2
29,7.661901882397434,11,9,3
30,7.70914786499993,11,8,3
31,7.954338253086004,11,8,3
32,8.584852155097419,11,9,1
33,8.832115709004809,11,10,2
34,8.940444511464857,11,9,1
35,9.826240942940377,11,10,1
36,9.85772584566612,11,11,1
37,9.885052567061392,11,10,1
38,9.892231195316493,11,11,1
39,9.93116610428315,11,10,2
