data_link, bandwidth_capacity
"(1, 2)",6.87113800472332
"(3, 2)",6.87113800472332
"(8, 2)",6.87113800472332
"(4, 10)",6.87113800472332
"(7, 1)",6.87113800472332
"(3, 0)",6.87113800472332
"(2, 8)",6.87113800472332
"(9, 3)",6.87113800472332
"(6, 0)",6.87113800472332
"(2, 1)",6.87113800472332
"(3, 9)",6.87113800472332
"(0, 5)",6.87113800472332
"(1, 4)",6.87113800472332
"(5, 4)",6.87113800472332
"(3, 4)",6.87113800472332
"(2, 5)",6.87113800472332
"(1, 0)",6.87113800472332
"(10, 4)",6.87113800472332
"(0, 1)",6.87113800472332
"(0, 3)",6.87113800472332
"(11, 5)",6.87113800472332
"(4, 1)",6.87113800472332
"(4, 3)",6.87113800472332
"(5, 11)",6.87113800472332
"(0, 6)",6.87113800472332
"(5, 0)",6.87113800472332
"(1, 7)",6.87113800472332
"(4, 5)",6.87113800472332
"(2, 3)",6.87113800472332
"(5, 2)",6.87113800472332
