data_link, bandwidth_capacity
"(1, 2)",6.835037801893818
"(3, 2)",6.835037801893818
"(8, 2)",6.835037801893818
"(4, 10)",6.835037801893818
"(7, 1)",6.835037801893818
"(3, 0)",6.835037801893818
"(2, 8)",6.835037801893818
"(9, 3)",6.835037801893818
"(6, 0)",6.835037801893818
"(2, 1)",6.835037801893818
"(3, 9)",6.835037801893818
"(0, 5)",6.835037801893818
"(1, 4)",6.835037801893818
"(5, 4)",6.835037801893818
"(3, 4)",6.835037801893818
"(2, 5)",6.835037801893818
"(1, 0)",6.835037801893818
"(10, 4)",6.835037801893818
"(0, 1)",6.835037801893818
"(0, 3)",6.835037801893818
"(11, 5)",6.835037801893818
"(4, 1)",6.835037801893818
"(4, 3)",6.835037801893818
"(5, 11)",6.835037801893818
"(0, 6)",6.835037801893818
"(5, 0)",6.835037801893818
"(1, 7)",6.835037801893818
"(4, 5)",6.835037801893818
"(2, 3)",6.835037801893818
"(5, 2)",6.835037801893818
