,valuation coefficient
0,17.4744139525571
1,25.25614040715157
2,16.809305979577026
3,19.611669191343694
4,10.458487006167278
5,21.969411608844354
6,23.455525082210396
7,17.119722215609798
8,26.948538109206602
9,21.780813776222185
10,16.979036098760723
11,23.29731057181782
12,18.587770345990613
13,19.48976908113299
14,23.094728975504953
15,10.876246653737695
16,19.02597071830688
17,14.09138742323525
18,183.04967205196033
19,15.026155846227507
20,16.93136673788638
21,29.14634605824733
22,11.946106170044402
23,184.91502205630255
24,28.407021745148164
25,14.640566128975824
26,195.50176631030956
27,24.333431569525906
28,20.384653997218386
29,14.0642033664504
30,190.7953866889683
31,22.124545713628457
32,10.119042540388737
33,17.52154861526654
34,14.200430672112358
35,16.988145067325146
36,29.194296966783284
37,23.828422158766486
38,25.923857674590334
39,29.07206891051022
