data_link, bandwidth_capacity
"(1, 2)",6.886719563414251
"(3, 2)",6.886719563414251
"(8, 2)",6.886719563414251
"(4, 10)",6.886719563414251
"(7, 1)",6.886719563414251
"(3, 0)",6.886719563414251
"(2, 8)",6.886719563414251
"(9, 3)",6.886719563414251
"(6, 0)",6.886719563414251
"(2, 1)",6.886719563414251
"(3, 9)",6.886719563414251
"(0, 5)",6.886719563414251
"(1, 4)",6.886719563414251
"(5, 4)",6.886719563414251
"(3, 4)",6.886719563414251
"(2, 5)",6.886719563414251
"(1, 0)",6.886719563414251
"(10, 4)",6.886719563414251
"(0, 1)",6.886719563414251
"(0, 3)",6.886719563414251
"(11, 5)",6.886719563414251
"(4, 1)",6.886719563414251
"(4, 3)",6.886719563414251
"(5, 11)",6.886719563414251
"(0, 6)",6.886719563414251
"(5, 0)",6.886719563414251
"(1, 7)",6.886719563414251
"(4, 5)",6.886719563414251
"(2, 3)",6.886719563414251
"(5, 2)",6.886719563414251
