,valuation coefficient
0,25.943900116528
1,18.39582685420511
2,17.953611611928658
3,9.637439446818211
4,21.820820763004242
5,14.927886191189764
6,12.794021299114696
7,28.326112465274008
8,18.176372008886744
9,23.134365722992165
10,19.825547887589067
11,12.835642436098304
12,13.337841814880898
13,22.272802691928305
14,15.056460452261842
15,12.270913643211825
16,24.034646760641472
17,12.95300861437719
18,19.39314133708941
19,18.570279448695665
20,20.04679594389949
21,20.40296391592377
22,14.142877841682735
23,18.533132595742845
24,16.71254579896868
25,10.281976773991023
26,189.74665625881337
27,23.524942387884373
28,12.911980208276002
29,24.798642645876797
30,18.526854392423914
31,10.116570452340941
32,16.757879051456655
33,196.5335509251181
34,18.48329884411954
35,188.1145522841114
36,185.5166208687632
37,20.44106351934918
38,15.64766202246835
39,29.70208873862155
