data_link, bandwidth_capacity
"(1, 2)",6.025910311749304
"(3, 2)",6.025910311749304
"(8, 2)",6.025910311749304
"(4, 10)",6.025910311749304
"(7, 1)",6.025910311749304
"(3, 0)",6.025910311749304
"(2, 8)",6.025910311749304
"(9, 3)",6.025910311749304
"(6, 0)",6.025910311749304
"(2, 1)",6.025910311749304
"(3, 9)",6.025910311749304
"(0, 5)",6.025910311749304
"(1, 4)",6.025910311749304
"(5, 4)",6.025910311749304
"(3, 4)",6.025910311749304
"(2, 5)",6.025910311749304
"(1, 0)",6.025910311749304
"(10, 4)",6.025910311749304
"(0, 1)",6.025910311749304
"(0, 3)",6.025910311749304
"(11, 5)",6.025910311749304
"(4, 1)",6.025910311749304
"(4, 3)",6.025910311749304
"(5, 11)",6.025910311749304
"(0, 6)",6.025910311749304
"(5, 0)",6.025910311749304
"(1, 7)",6.025910311749304
"(4, 5)",6.025910311749304
"(2, 3)",6.025910311749304
"(5, 2)",6.025910311749304
