,valuation coefficient
0,13.058329242746083
1,23.067001448131123
2,27.313948280998485
3,17.433899265626813
4,182.72842240062903
5,15.21373190741728
6,25.393283807457877
7,8.111421811908412
8,22.45378570573329
9,29.278545506354714
10,194.34371471923785
11,28.530693040880685
12,26.0297893974763
13,8.33959920097103
14,18.97654625369338
15,24.593326006578668
16,14.589368544346673
17,28.06585997705973
18,15.964794728149272
19,24.75759123405296
20,28.017638764881927
21,186.5438508652571
22,21.33862617586727
23,186.82003109496668
24,9.280661312068942
25,12.994161005189309
26,12.560406815250104
27,15.779732257284277
28,22.48610737254687
29,26.128856419877323
30,25.544002696411802
31,9.342150573719964
32,17.8346785416404
33,17.045289826721913
34,28.12315341686933
35,24.310911926139347
36,16.59190896507263
37,13.874185382749822
38,26.039842480956704
39,15.733197560502676
