data_link, bandwidth_capacity
"(1, 2)",6.345107375036194
"(3, 2)",6.345107375036194
"(8, 2)",6.345107375036194
"(4, 10)",6.345107375036194
"(7, 1)",6.345107375036194
"(3, 0)",6.345107375036194
"(2, 8)",6.345107375036194
"(9, 3)",6.345107375036194
"(6, 0)",6.345107375036194
"(2, 1)",6.345107375036194
"(3, 9)",6.345107375036194
"(0, 5)",6.345107375036194
"(1, 4)",6.345107375036194
"(5, 4)",6.345107375036194
"(3, 4)",6.345107375036194
"(2, 5)",6.345107375036194
"(1, 0)",6.345107375036194
"(10, 4)",6.345107375036194
"(0, 1)",6.345107375036194
"(0, 3)",6.345107375036194
"(11, 5)",6.345107375036194
"(4, 1)",6.345107375036194
"(4, 3)",6.345107375036194
"(5, 11)",6.345107375036194
"(0, 6)",6.345107375036194
"(5, 0)",6.345107375036194
"(1, 7)",6.345107375036194
"(4, 5)",6.345107375036194
"(2, 3)",6.345107375036194
"(5, 2)",6.345107375036194
