,valuation coefficient
0,181.31137375130413
1,8.335578704804659
2,12.01906806167483
3,8.713066685753507
4,28.922179533387915
5,189.3304938199988
6,180.28014221180462
7,25.943572080841044
8,28.5904542543285
9,28.49506620032946
10,25.576225134343247
11,9.44513017500104
12,20.5661352060389
13,21.18893572258743
14,11.164070680705054
15,28.34072807585597
16,9.016802968185477
17,17.348701330205827
18,26.300683461919313
19,9.03727652682664
20,12.60146130243746
21,26.539954155898307
22,186.68687370764013
23,17.67471710649813
24,12.682412126135846
25,22.86577567390915
26,18.109337626742246
27,25.946610356162758
28,10.915456371976644
29,20.643491156625036
30,12.937492711079459
31,28.594847242802192
32,17.307360050810807
33,18.599431488770847
34,15.603287263398403
35,29.849215071014083
36,18.45848359061388
37,18.568932944890122
38,18.071044738542895
39,21.08206765551233
