,arrive_time,finish_time,start_time,usage_time
0,0.1597485016153921,10,1,1
1,0.3666334891331302,9,1,2
2,0.9817150353509541,11,2,2
3,0.9976128130059614,10,1,2
4,1.2306779851770833,11,2,3
5,1.600146163617746,10,3,3
6,2.2005423270422018,11,3,3
7,2.2234212941189946,9,3,2
8,2.375066960905392,11,3,3
9,2.5077366747975316,11,3,2
10,2.6828832032570418,11,4,1
11,2.859025606550908,11,3,3
12,3.0865570491122494,11,4,2
13,3.523791763164975,11,4,1
14,3.524081670219068,11,4,3
15,3.685556549301819,11,5,1
16,3.880132294450936,11,5,3
17,3.881973817425509,11,4,2
18,3.9671256659792444,11,4,3
19,4.188530209659179,11,6,1
20,4.430054040866564,11,6,1
21,5.489753376680032,11,6,2
22,5.585300255552491,11,6,1
23,5.769463362371989,11,7,2
24,5.904133177095488,11,7,3
25,6.15448668247904,11,8,2
26,6.155195301692977,11,8,2
27,6.381626510295791,11,7,3
28,6.5870764700684745,11,8,2
29,6.587347220909722,11,7,2
30,6.921656658964698,11,7,1
31,7.350911051551218,11,9,2
32,7.459147837198335,11,9,3
33,7.770003469912322,11,9,1
34,8.535124662214736,11,9,1
35,8.751660297397002,11,10,1
36,8.761825096259921,11,10,2
37,8.873276617361,11,10,1
38,9.723105257916961,11,10,2
39,9.837203348156152,11,11,1
