data_link, bandwidth_capacity
"(1, 2)",6.482332539541921
"(3, 2)",6.482332539541921
"(8, 2)",6.482332539541921
"(4, 10)",6.482332539541921
"(7, 1)",6.482332539541921
"(3, 0)",6.482332539541921
"(2, 8)",6.482332539541921
"(9, 3)",6.482332539541921
"(6, 0)",6.482332539541921
"(2, 1)",6.482332539541921
"(3, 9)",6.482332539541921
"(0, 5)",6.482332539541921
"(1, 4)",6.482332539541921
"(5, 4)",6.482332539541921
"(3, 4)",6.482332539541921
"(2, 5)",6.482332539541921
"(1, 0)",6.482332539541921
"(10, 4)",6.482332539541921
"(0, 1)",6.482332539541921
"(0, 3)",6.482332539541921
"(11, 5)",6.482332539541921
"(4, 1)",6.482332539541921
"(4, 3)",6.482332539541921
"(5, 11)",6.482332539541921
"(0, 6)",6.482332539541921
"(5, 0)",6.482332539541921
"(1, 7)",6.482332539541921
"(4, 5)",6.482332539541921
"(2, 3)",6.482332539541921
"(5, 2)",6.482332539541921
