,arrive_time,finish_time,start_time,usage_time
0,0.03883314260533566,2,2,1
1,0.4353064852880406,6,2,1
2,0.4381730791270366,6,2,2
3,0.6034777659536295,2,2,1
4,0.7118621731854968,4,1,3
5,0.795675114384875,5,2,2
6,1.6102249816466818,6,2,2
7,2.660336532503101,9,3,3
8,2.967316678128016,4,4,1
9,3.006482422762243,7,5,3
10,3.1319387802619456,8,5,3
11,3.3258978586483465,7,4,2
12,3.3424459082324787,5,5,1
13,3.5306785437158417,9,5,3
14,3.5512378584268434,8,4,1
15,3.761834550109646,7,5,3
16,4.059437062298271,8,5,1
17,4.18760959641917,9,5,3
18,4.242357673102979,11,5,3
19,4.804794986345605,11,6,3
20,4.962747150479434,7,6,2
21,5.485063748683129,11,6,2
22,5.635105947495828,9,7,1
23,5.72663162047831,10,6,1
24,5.940538978810626,8,6,3
25,6.415502995077853,10,8,1
26,6.639198795224025,11,8,3
27,6.754841141459447,8,7,2
28,6.7908890850926,11,8,3
29,6.870951711698433,9,8,1
30,7.00573320981757,11,8,1
31,7.185367705636856,9,8,1
32,7.279807686232465,11,8,1
33,7.399333885563127,9,8,2
34,7.944915649266965,11,8,2
35,8.621216959645738,11,9,1
36,8.67549114188324,10,9,1
37,8.923604151140847,11,10,2
38,9.076012124547022,11,11,1
39,9.676985100563591,11,11,1
