data_link, bandwidth_capacity
"(1, 2)",4.921611159614048
"(3, 2)",4.921611159614048
"(8, 2)",4.921611159614048
"(4, 10)",4.921611159614048
"(7, 1)",4.921611159614048
"(3, 0)",4.921611159614048
"(2, 8)",4.921611159614048
"(9, 3)",4.921611159614048
"(6, 0)",4.921611159614048
"(2, 1)",4.921611159614048
"(3, 9)",4.921611159614048
"(0, 5)",4.921611159614048
"(1, 4)",4.921611159614048
"(5, 4)",4.921611159614048
"(3, 4)",4.921611159614048
"(2, 5)",4.921611159614048
"(1, 0)",4.921611159614048
"(10, 4)",4.921611159614048
"(0, 1)",4.921611159614048
"(0, 3)",4.921611159614048
"(11, 5)",4.921611159614048
"(4, 1)",4.921611159614048
"(4, 3)",4.921611159614048
"(5, 11)",4.921611159614048
"(0, 6)",4.921611159614048
"(5, 0)",4.921611159614048
"(1, 7)",4.921611159614048
"(4, 5)",4.921611159614048
"(2, 3)",4.921611159614048
"(5, 2)",4.921611159614048
