,valuation coefficient
0,14.924053402578208
1,195.44302728514538
2,20.183448630856674
3,8.439951563077257
4,22.28349798733963
5,12.518697315627575
6,14.590973367286805
7,23.052219122988586
8,15.084422502914641
9,15.244663010895255
10,10.492168221995941
11,23.438414014902477
12,23.08180250865108
13,19.257284389201793
14,26.014837762405246
15,9.60570563285812
16,27.477994872601577
17,184.01135542933847
18,18.09676704405684
19,10.381760635993636
20,22.62366716631653
21,9.774706473479911
22,27.76231141699253
23,23.067396711899633
24,18.276206948280624
25,20.55738842204581
26,9.926554085134018
27,21.668634993512285
28,24.76120328415527
29,26.903044331165916
30,186.64696257000043
31,17.452541907902557
32,13.157494222400256
33,15.96285369547272
34,26.478155954119835
35,181.71024986653217
36,17.94933025678597
37,22.4742681117052
38,29.301135339489722
39,29.29183130088103
