,arrive_time,finish_time,start_time,usage_time
0,0.2847422647809694,4,2,1
1,0.48484537426400576,4,1,1
2,0.8356143366334368,5,2,3
3,1.3786923756210612,8,3,3
4,1.7152165622510307,6,3,1
5,1.8189240266007867,7,2,2
6,1.8696742613792106,4,2,2
7,1.8993895420479678,8,3,2
8,2.3235366181476067,4,4,1
9,2.762388284972628,8,4,2
10,3.069662196722378,4,4,1
11,3.4363157789255983,7,4,3
12,3.5213195402661412,11,5,3
13,3.5722434282078783,6,4,1
14,4.029978306937874,6,6,1
15,5.163986277024462,9,6,3
16,5.1786747419704735,8,6,3
17,5.206653966849669,7,7,1
18,5.381614492475574,10,7,1
19,5.419617722295936,10,7,2
20,5.542275911247872,9,6,2
21,5.706675868681398,10,7,2
22,5.787895354754169,10,7,2
23,6.035484222912185,11,8,2
24,6.852769816973126,9,7,3
25,6.853063287801783,11,7,1
26,7.215438617683047,11,8,3
27,7.289927572876178,9,9,1
28,7.348190582693819,11,9,2
29,7.856017618643588,11,9,3
30,8.079201509879171,11,9,3
31,8.302777121987969,11,10,2
32,8.338968626360765,11,9,3
33,8.65099816318328,11,9,2
34,8.936130796833973,10,9,2
35,9.131535576757685,11,10,2
36,9.224693725672235,11,10,1
37,9.528767147108733,11,11,1
38,9.654832224119692,11,10,2
39,9.94317901154097,11,10,1
