,valuation coefficient
0,27.902686952354074
1,27.682328430968255
2,16.000307634986434
3,19.22535984448868
4,24.444885940644912
5,8.229386870280237
6,192.29638893492094
7,23.84994667134156
8,12.993582444244584
9,21.128673548332085
10,12.288849099212857
11,15.388687017854048
12,13.076410718011074
13,16.18034153998292
14,29.46991619536534
15,191.54464140504874
16,28.936709148414014
17,21.422340807007483
18,11.244902688110054
19,183.80259991184764
20,11.332763483385985
21,19.391778264521285
22,19.252920987376577
23,26.864851166118385
24,17.917770034310287
25,190.60667627641277
26,25.67691198590671
27,14.920840284305232
28,19.772293992360403
29,10.373452965295922
30,17.668432074432168
31,9.015828772053997
32,10.38582627542976
33,23.719023947881762
34,22.10262580875333
35,17.472023258709513
36,27.48007398162539
37,21.37787248409427
38,8.884010629134261
39,9.380539886585902
