,arrive_time,finish_time,start_time,usage_time
0,0.28836769837593645,4,2,2
1,0.5350489213882248,3,1,1
2,0.7798124417971908,7,1,3
3,1.5906683963805968,4,2,2
4,1.711024481860035,4,3,2
5,1.743799019845833,6,2,1
6,1.8777137250921117,4,3,2
7,2.2265437677916666,5,3,1
8,2.770027747117323,5,3,1
9,2.8251695142511277,7,3,3
10,2.827168481881528,6,4,2
11,3.4337848123934975,8,5,1
12,3.908244744911511,5,4,2
13,4.3388476983339,9,6,3
14,4.607230761949533,6,5,2
15,5.214962105878975,10,7,2
16,5.295628283867437,11,7,1
17,5.31533137721765,8,6,3
18,5.360599317271309,9,6,2
19,5.810135641080626,11,6,2
20,6.07113749142198,8,7,1
21,6.093846724649239,10,7,3
22,6.552196794798471,7,7,1
23,6.755343651336499,8,7,2
24,7.031338400141268,11,8,3
25,7.0328815021225255,10,8,2
26,7.266437200747342,11,9,1
27,7.347604621834733,11,9,2
28,7.355216045652765,11,9,3
29,7.60396401305282,11,9,3
30,7.672492369566322,11,8,2
31,7.687491394741876,11,9,2
32,7.822548775170425,11,8,3
33,7.847028874971258,11,8,3
34,8.384393675908884,11,10,2
35,8.420928648784594,11,9,2
36,8.67906754173434,11,10,2
37,9.186585924102854,11,11,1
38,9.762618149582634,11,11,1
39,9.88526823271685,11,10,1
