data_link, bandwidth_capacity
"(1, 2)",5.372307925209373
"(3, 2)",5.372307925209373
"(8, 2)",5.372307925209373
"(4, 10)",5.372307925209373
"(7, 1)",5.372307925209373
"(3, 0)",5.372307925209373
"(2, 8)",5.372307925209373
"(9, 3)",5.372307925209373
"(6, 0)",5.372307925209373
"(2, 1)",5.372307925209373
"(3, 9)",5.372307925209373
"(0, 5)",5.372307925209373
"(1, 4)",5.372307925209373
"(5, 4)",5.372307925209373
"(3, 4)",5.372307925209373
"(2, 5)",5.372307925209373
"(1, 0)",5.372307925209373
"(10, 4)",5.372307925209373
"(0, 1)",5.372307925209373
"(0, 3)",5.372307925209373
"(11, 5)",5.372307925209373
"(4, 1)",5.372307925209373
"(4, 3)",5.372307925209373
"(5, 11)",5.372307925209373
"(0, 6)",5.372307925209373
"(5, 0)",5.372307925209373
"(1, 7)",5.372307925209373
"(4, 5)",5.372307925209373
"(2, 3)",5.372307925209373
"(5, 2)",5.372307925209373
