,valuation coefficient
0,196.1468556114391
1,10.779844639280038
2,182.9791807022593
3,25.230021484110218
4,21.557602892190133
5,29.627567103512906
6,9.917194907092073
7,28.77682791532233
8,15.266898500314792
9,12.493640070439485
10,8.654671336521746
11,25.506401925288262
12,21.564216115840047
13,14.008570715931567
14,28.592302686741256
15,21.190623184200277
16,16.792188390832713
17,10.909668639633718
18,198.79584428878638
19,19.223849072281656
20,9.773565800613575
21,16.41064743421302
22,25.943099319125622
23,26.419623846253373
24,17.062611656940575
25,26.273163894400682
26,22.653167233995052
27,9.55711059076795
28,9.934668688846266
29,23.574201110794778
30,23.74981770850239
31,180.88334745728682
32,13.750612252171967
33,25.817461897331956
34,18.112015361216685
35,18.005275360338423
36,22.90025374140703
37,8.059505048132543
38,26.118645640494336
39,9.874379587755262
