,arrive_time,finish_time,start_time,usage_time
0,0.18530448814011113,6,1,2
1,0.5044968859454724,3,1,2
2,0.548806557736935,2,1,2
3,0.5878137748030354,4,1,1
4,1.1142612282833142,7,3,2
5,1.3614166585007748,3,2,1
6,1.3773110405402533,4,2,1
7,1.577425930112365,5,2,1
8,1.6500999307904085,7,3,2
9,1.8950318585261472,8,2,3
10,1.9465351851795376,4,2,1
11,1.9770545116485427,8,3,2
12,2.2108565441898866,8,4,2
13,2.272038563730171,4,4,1
14,2.3632767841845634,7,3,3
15,2.496091148157152,4,4,1
16,3.2004607153435694,9,4,3
17,3.2933585281526345,8,4,2
18,3.5867538218731676,8,5,3
19,3.8797200304218435,9,4,3
20,4.790216742173944,7,5,2
21,5.36033803178873,7,6,2
22,5.889108435009741,8,7,2
23,6.03010462969896,11,8,3
24,6.032235788937231,11,8,1
25,6.115352670572818,9,7,3
26,6.524068870394551,11,7,1
27,6.577461784201639,9,7,1
28,6.800858408367575,9,8,1
29,7.003909107470521,11,8,1
30,7.1651441179053945,11,9,2
31,7.612583044002678,11,9,2
32,7.9277298681871455,10,9,2
33,8.197586296964618,11,10,2
34,8.271784516593204,11,9,1
35,8.39290009115887,11,10,2
36,8.50160168356904,11,10,2
37,8.844764269032284,11,10,2
38,9.12143534194378,11,10,2
39,9.981814202031472,11,11,1
