data_link, bandwidth_capacity
"(1, 2)",5.136210060337694
"(3, 2)",5.136210060337694
"(8, 2)",5.136210060337694
"(4, 10)",5.136210060337694
"(7, 1)",5.136210060337694
"(3, 0)",5.136210060337694
"(2, 8)",5.136210060337694
"(9, 3)",5.136210060337694
"(6, 0)",5.136210060337694
"(2, 1)",5.136210060337694
"(3, 9)",5.136210060337694
"(0, 5)",5.136210060337694
"(1, 4)",5.136210060337694
"(5, 4)",5.136210060337694
"(3, 4)",5.136210060337694
"(2, 5)",5.136210060337694
"(1, 0)",5.136210060337694
"(10, 4)",5.136210060337694
"(0, 1)",5.136210060337694
"(0, 3)",5.136210060337694
"(11, 5)",5.136210060337694
"(4, 1)",5.136210060337694
"(4, 3)",5.136210060337694
"(5, 11)",5.136210060337694
"(0, 6)",5.136210060337694
"(5, 0)",5.136210060337694
"(1, 7)",5.136210060337694
"(4, 5)",5.136210060337694
"(2, 3)",5.136210060337694
"(5, 2)",5.136210060337694
