,valuation coefficient
0,26.98219102848836
1,18.34862185420517
2,19.15340931552715
3,23.992618187888297
4,26.954903808418393
5,8.274685388206027
6,17.507909896480612
7,25.956585328572405
8,16.35428257353915
9,196.64625158322895
10,15.014161145167458
11,25.632447162884386
12,14.670425705993225
13,15.265089962270778
14,25.257019727726686
15,10.08271670053206
16,12.530894010765918
17,188.07276026611163
18,25.386462814882748
19,8.126277425659415
20,18.703309668875097
21,14.430597596218583
22,17.252890527141002
23,29.860559424287473
24,16.20575038405588
25,21.33925630788565
26,9.180970601129282
27,15.698184538215063
28,29.86201994362794
29,8.676637001301875
30,186.3486301210672
31,25.042072748574125
32,11.019478605892168
33,8.341125343164302
34,26.081277992530712
35,27.98577062196746
36,180.97084191349794
37,25.801723421588115
38,28.01306863965213
39,16.28129057345422
