,valuation coefficient
0,14.802307778617191
1,16.59210541381823
2,186.4431610977594
3,24.648321343609616
4,10.66321630643363
5,21.19920801362686
6,9.096517302386468
7,20.021322123532613
8,13.448722730118877
9,21.11935146979825
10,9.505000348432802
11,13.102155232312082
12,22.4993726303122
13,26.480087426099843
14,17.560430605550117
15,11.636612583270766
16,10.651359621268153
17,10.496175462947534
18,21.73734368267106
19,9.337528333752635
20,13.364253374749195
21,21.679932871401483
22,27.60866876547297
23,21.57976669081494
24,17.55813080928919
25,19.670774055452213
26,17.20715807037473
27,25.148942653701695
28,28.627371350187186
29,12.915096698056406
30,20.586925379833787
31,8.819113309559555
32,10.097262582425898
33,28.533853542620598
34,26.105054232518587
35,11.231698725048163
36,197.45660173372883
37,199.6697964841297
38,10.209990592946626
39,192.04389580049335
