,valuation coefficient
0,21.291992801464172
1,17.51987472447584
2,19.706524657547867
3,29.78948893842029
4,9.440096432431591
5,16.7365132837289
6,26.599765623059827
7,25.063241163747527
8,13.44174454862992
9,27.89951578507864
10,23.136560672044176
11,190.86300203835935
12,14.793235816523133
13,19.124332030127547
14,20.963562136111133
15,8.06954706372139
16,26.25842679285364
17,17.23656332838425
18,192.26509053170074
19,19.57089685916169
20,14.120213428457774
21,23.329279858911057
22,29.347364266407894
23,24.458108425587728
24,25.067886912619194
25,21.12422537213842
26,12.115384976329807
27,21.2573737440353
28,24.565715175165334
29,28.69703106141713
30,18.183145310399908
31,14.471643474401608
32,26.407266631471654
33,27.600677006779165
34,185.4719084916058
35,182.58205973755372
36,29.992583390985875
37,27.86874234201896
38,24.24142804479557
39,23.70557261657921
