,valuation coefficient
0,10.480860690753182
1,18.83258395623216
2,16.829514989985007
3,28.034444084964747
4,10.72045940994111
5,19.898247207397624
6,15.189846985892363
7,26.473413886195434
8,9.208488184454168
9,24.516329153026785
10,27.55967272055029
11,22.55309078237764
12,19.05416963311931
13,189.3739440597051
14,10.699864211072338
15,10.722020559037098
16,25.534893043305456
17,10.54346652992733
18,20.555277098661435
19,198.5049641900505
20,10.060303356718354
21,17.785214009720164
22,13.399101621902187
23,17.25503104242152
24,23.795274236799465
25,13.622184105866197
26,11.828291686248003
27,11.05921104487362
28,25.63266313784107
29,15.180083949674
30,19.453212903629236
31,28.96260774092495
32,186.34005215190936
33,20.982336949989133
34,29.101217654655752
35,11.521287813709549
36,20.079074381987187
37,17.433094329049283
38,188.78143816561644
39,23.1696225566063
