,arrive_time,finish_time,start_time,usage_time
0,0.21616249915949792,5,1,2
1,0.4872488080912729,4,2,2
2,0.507732566953768,7,2,2
3,0.6957095461260054,5,2,1
4,1.3324051925174774,6,2,3
5,1.6783576522150734,4,3,1
6,1.7812466155949835,8,3,3
7,2.05922765267439,6,4,3
8,2.1740086975972197,10,4,3
9,2.6752180458207233,7,4,1
10,2.7066977267313375,8,4,2
11,2.839430450306338,9,4,2
12,2.8910965978981684,6,4,2
13,2.986922916088657,9,4,2
14,3.0227189396461682,8,5,3
15,3.0811439323687884,9,4,2
16,3.2721257661773095,7,5,1
17,3.8425003209012942,7,4,3
18,4.087183294437326,10,6,3
19,4.60140333792976,11,6,3
20,4.959295498261557,11,6,3
21,5.166685377580662,9,6,3
22,5.443683594576376,10,7,1
23,5.835912762185988,11,6,3
24,6.148247111484347,10,8,1
25,6.527560731939891,11,8,3
26,6.639102946247,11,7,2
27,7.133604278844787,11,9,2
28,7.209663468312298,10,8,1
29,7.266844492965355,11,9,3
30,7.589438355121143,11,9,1
31,7.593025527855528,11,9,3
32,7.607560696646062,11,8,2
33,7.9986832693897645,11,8,3
34,8.492927133912168,11,9,3
35,8.54102871991344,11,9,3
36,8.636996445582236,11,10,2
37,8.674044839930882,11,9,3
38,9.131639696118055,11,11,1
39,9.704851253491576,11,11,1
