,valuation coefficient
0,26.76606225537187
1,12.28233056498835
2,15.178912277580348
3,17.1199020344189
4,18.36231972801361
5,8.0740039151836
6,21.588896988063297
7,182.62384451024377
8,18.24801972412641
9,20.8549656038361
10,17.191004556286885
11,21.60479222320533
12,12.688566558633907
13,11.452073473564225
14,20.10009948284489
15,16.515620059575127
16,19.64955459650943
17,10.33053503467411
18,27.290939179617673
19,17.319680272555946
20,8.05610866500862
21,29.07188029045655
22,17.105387468100798
23,10.809200898593101
24,187.73124768078185
25,13.49628147046911
26,195.99038373124517
27,29.961404080779612
28,15.819419949488477
29,18.29638352456582
30,11.474755469994804
31,17.895176520107235
32,29.377284162239064
33,14.20815520707089
34,20.15862046901045
35,193.43797894217593
36,16.797951099501514
37,9.764774512139388
38,11.487243933076904
39,18.744531121105112
