data_link, bandwidth_capacity
"(1, 2)",4.6142657401252665
"(3, 2)",4.6142657401252665
"(8, 2)",4.6142657401252665
"(4, 10)",4.6142657401252665
"(7, 1)",4.6142657401252665
"(3, 0)",4.6142657401252665
"(2, 8)",4.6142657401252665
"(9, 3)",4.6142657401252665
"(6, 0)",4.6142657401252665
"(2, 1)",4.6142657401252665
"(3, 9)",4.6142657401252665
"(0, 5)",4.6142657401252665
"(1, 4)",4.6142657401252665
"(5, 4)",4.6142657401252665
"(3, 4)",4.6142657401252665
"(2, 5)",4.6142657401252665
"(1, 0)",4.6142657401252665
"(10, 4)",4.6142657401252665
"(0, 1)",4.6142657401252665
"(0, 3)",4.6142657401252665
"(11, 5)",4.6142657401252665
"(4, 1)",4.6142657401252665
"(4, 3)",4.6142657401252665
"(5, 11)",4.6142657401252665
"(0, 6)",4.6142657401252665
"(5, 0)",4.6142657401252665
"(1, 7)",4.6142657401252665
"(4, 5)",4.6142657401252665
"(2, 3)",4.6142657401252665
"(5, 2)",4.6142657401252665
