data_link, bandwidth_capacity
"(1, 2)",5.571658003101191
"(3, 2)",5.571658003101191
"(8, 2)",5.571658003101191
"(4, 10)",5.571658003101191
"(7, 1)",5.571658003101191
"(3, 0)",5.571658003101191
"(2, 8)",5.571658003101191
"(9, 3)",5.571658003101191
"(6, 0)",5.571658003101191
"(2, 1)",5.571658003101191
"(3, 9)",5.571658003101191
"(0, 5)",5.571658003101191
"(1, 4)",5.571658003101191
"(5, 4)",5.571658003101191
"(3, 4)",5.571658003101191
"(2, 5)",5.571658003101191
"(1, 0)",5.571658003101191
"(10, 4)",5.571658003101191
"(0, 1)",5.571658003101191
"(0, 3)",5.571658003101191
"(11, 5)",5.571658003101191
"(4, 1)",5.571658003101191
"(4, 3)",5.571658003101191
"(5, 11)",5.571658003101191
"(0, 6)",5.571658003101191
"(5, 0)",5.571658003101191
"(1, 7)",5.571658003101191
"(4, 5)",5.571658003101191
"(2, 3)",5.571658003101191
"(5, 2)",5.571658003101191
