data_link, bandwidth_capacity
"(1, 2)",5.705628968482558
"(3, 2)",5.705628968482558
"(8, 2)",5.705628968482558
"(4, 10)",5.705628968482558
"(7, 1)",5.705628968482558
"(3, 0)",5.705628968482558
"(2, 8)",5.705628968482558
"(9, 3)",5.705628968482558
"(6, 0)",5.705628968482558
"(2, 1)",5.705628968482558
"(3, 9)",5.705628968482558
"(0, 5)",5.705628968482558
"(1, 4)",5.705628968482558
"(5, 4)",5.705628968482558
"(3, 4)",5.705628968482558
"(2, 5)",5.705628968482558
"(1, 0)",5.705628968482558
"(10, 4)",5.705628968482558
"(0, 1)",5.705628968482558
"(0, 3)",5.705628968482558
"(11, 5)",5.705628968482558
"(4, 1)",5.705628968482558
"(4, 3)",5.705628968482558
"(5, 11)",5.705628968482558
"(0, 6)",5.705628968482558
"(5, 0)",5.705628968482558
"(1, 7)",5.705628968482558
"(4, 5)",5.705628968482558
"(2, 3)",5.705628968482558
"(5, 2)",5.705628968482558
