data_link, bandwidth_capacity
"(1, 2)",5.398585225810922
"(3, 2)",5.398585225810922
"(8, 2)",5.398585225810922
"(4, 10)",5.398585225810922
"(7, 1)",5.398585225810922
"(3, 0)",5.398585225810922
"(2, 8)",5.398585225810922
"(9, 3)",5.398585225810922
"(6, 0)",5.398585225810922
"(2, 1)",5.398585225810922
"(3, 9)",5.398585225810922
"(0, 5)",5.398585225810922
"(1, 4)",5.398585225810922
"(5, 4)",5.398585225810922
"(3, 4)",5.398585225810922
"(2, 5)",5.398585225810922
"(1, 0)",5.398585225810922
"(10, 4)",5.398585225810922
"(0, 1)",5.398585225810922
"(0, 3)",5.398585225810922
"(11, 5)",5.398585225810922
"(4, 1)",5.398585225810922
"(4, 3)",5.398585225810922
"(5, 11)",5.398585225810922
"(0, 6)",5.398585225810922
"(5, 0)",5.398585225810922
"(1, 7)",5.398585225810922
"(4, 5)",5.398585225810922
"(2, 3)",5.398585225810922
"(5, 2)",5.398585225810922
