data_link, bandwidth_capacity
"(1, 2)",5.889065117230097
"(3, 2)",5.889065117230097
"(8, 2)",5.889065117230097
"(4, 10)",5.889065117230097
"(7, 1)",5.889065117230097
"(3, 0)",5.889065117230097
"(2, 8)",5.889065117230097
"(9, 3)",5.889065117230097
"(6, 0)",5.889065117230097
"(2, 1)",5.889065117230097
"(3, 9)",5.889065117230097
"(0, 5)",5.889065117230097
"(1, 4)",5.889065117230097
"(5, 4)",5.889065117230097
"(3, 4)",5.889065117230097
"(2, 5)",5.889065117230097
"(1, 0)",5.889065117230097
"(10, 4)",5.889065117230097
"(0, 1)",5.889065117230097
"(0, 3)",5.889065117230097
"(11, 5)",5.889065117230097
"(4, 1)",5.889065117230097
"(4, 3)",5.889065117230097
"(5, 11)",5.889065117230097
"(0, 6)",5.889065117230097
"(5, 0)",5.889065117230097
"(1, 7)",5.889065117230097
"(4, 5)",5.889065117230097
"(2, 3)",5.889065117230097
"(5, 2)",5.889065117230097
